,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
839,0.734,0.843,-6.41,0.0283,0.473,0.0,0.0752,0.805,128.016,43bfG7YtuWzARVSNiw0xb1,238333
840,0.601,0.948,-5.081,0.152,0.123,7.17e-06,0.348,0.526,184.041,72WMnNcM9W3Sgq8d40xzlw,163973
841,0.818,0.582,-10.869,0.0428,0.125,5.05e-06,0.153,0.67,125.026,61lAJ5gEEyWvYxMh9rP8kI,239613
842,0.569,0.923,-4.341,0.0425,0.000452,0.000524,0.336,0.699,130.031,6e0mzfJLb7qCPsPn9DRbAi,219653
843,0.649,0.399,-15.219,0.0304,0.944,0.00313,0.227,0.645,105.778,2X052oSK9UAm4cLcLbsFNN,150707
844,0.659,0.951,-4.479,0.0454,0.000108,0.875,0.0618,0.482,176.008,4S5DZBh0ZAI7yL22aK91YD,335795
845,0.609,0.523,-7.867,0.0291,0.55,0.0,0.311,0.414,136.057,6HYUbm3POtxtqVOxzieL9j,369093
846,0.697,0.623,-8.229,0.123,0.0894,0.0,0.149,0.861,80.076,3jwtoB1E8okAhts26tyuD0,234640
847,0.475,0.0792,-23.506,0.0625,0.885,0.797,0.0842,0.497,172.286,1v9AuF1h9zqWyIoBSetkaU,81960
848,0.388,0.737,-7.415,0.0562,0.994,0.566,0.114,0.901,173.642,21jNcPtpd6cIEs63b1uTpc,159425
849,0.44,0.718,-7.119,0.057,0.0911,5.36e-05,0.159,0.112,150.051,4VQsChPoTx84rA3BndeAWy,269333
850,0.616,0.758,-4.196,0.0512,0.0686,0.0,0.566,0.547,86.018,0uDji3ksb43Pqubkrdakbh,230581
851,0.719,0.589,-8.277,0.0514,0.0633,9.43e-06,0.103,0.598,135.7,2AOi6YTydjQ9LGs7KqM2mB,214000
852,0.69,0.873,-4.652,0.0414,0.00563,0.0331,0.0795,0.372,94.918,02JMyBazuO3bdsYAmtgob4,348640
853,0.612,0.471,-13.967,0.0358,0.103,0.346,0.27,0.514,105.06,125et00BL36tXeZqE22r4M,165333
854,0.451,0.935,-3.475,0.0548,0.0204,8.31e-05,0.0996,0.415,126.993,7hUkEEcrEwD6haRTESFOCf,176053
855,0.306,0.514,-13.323,0.0522,0.395,3.82e-05,0.112,0.46,96.1,7g1gzHUGXtMbFI7AlXGyAt,209800
856,0.864,0.694,-5.373,0.09,0.0636,0.0565,0.0406,0.845,107.353,5ZwocWrwlVqvjffZiSPLE3,247053
857,0.619,0.406,-16.49,0.0498,0.826,0.000548,0.0403,0.871,108.154,2UFk0JxrsdPYtzUbPhpGec,168292
858,0.281,0.956,-7.302,0.118,2.52e-06,0.649,0.363,0.111,111.749,1ZCKAZzAgVsnyjHXyDZytv,182560
859,0.821,0.446,-9.751,0.0383,0.151,0.0,0.0849,0.898,118.223,7Ln0OEpEiFDMwxHfEMP5aM,306333
860,0.311,0.995,-4.052,0.182,9.8e-05,0.903,0.305,0.123,126.097,4erdFKFbCrTl8GMYsXJEFP,183488
861,0.214,0.0208,-24.86,0.0448,0.888,5.86e-05,0.115,0.224,117.473,4ndqzS6VlbNTE8hFMl2Ahv,216427
862,0.829,0.433,-15.033,0.162,0.85,5.38e-05,0.0717,0.761,106.173,6FlpRZixD4D4pq0MayaEMo,243360
863,0.246,0.878,-6.723,0.0569,0.000558,0.154,0.148,0.194,178.693,2h65totYTtngLNcSKsnJyD,250040
864,0.736,0.727,-11.037,0.0368,0.566,0.0166,0.108,0.518,103.959,6flM28ijUjfvxkDe8CXxkz,282567
865,0.758,0.371,-5.736,0.0352,0.743,0.0,0.175,0.646,95.994,1fRYJWQZw6IGZU6u3rpqBO,230787
866,0.315,0.994,-4.063,0.0559,0.000196,0.071,0.0972,0.197,138.14,1WywY6JdJcMlswZpqUPhSM,207467
867,0.234,0.902,-7.353,0.0581,0.00123,1e-05,0.957,0.49,140.236,6sPhFkiaV0HNM7daKybHpe,238896
868,0.76,0.761,-5.23,0.183,0.0832,0.0,0.0554,0.599,86.018,4w3ShB0eIy413T8XbGYuPx,206512
869,0.371,0.992,-4.414,0.0765,0.00692,0.166,0.394,0.299,99.967,6BZLxW7tRPOQOGxTKS41uG,209830
870,0.634,0.521,-5.748,0.0389,0.152,0.0,0.389,0.363,93.97,2e1N4FhuB08W4iKmYpEftE,220267
871,0.495,0.763,-5.706,0.149,0.00754,0.0,0.27,0.272,86.67,1ynZEpoQPz0ylGFCUx7l9u,232107
872,0.443,0.532,-6.207,0.0514,0.462,0.0,0.105,0.305,135.495,54ZRtUgV26c0YYMQxn2tEd,268027
873,0.604,0.406,-10.016,0.0306,0.543,0.000545,0.0932,0.474,139.897,4c15DmbPf9g3HNPipLBBu0,229213
874,0.447,0.497,-10.374,0.0326,0.196,0.0193,0.0888,0.536,140.172,5AjkVGmat0Y3TlI6Q2IlSR,437200
875,0.17,0.185,-14.6,0.0362,0.987,0.841,0.101,0.0462,64.468,7a2wjJpsDfRmVmRRCARV3D,433653
876,0.57,0.665,-4.16,0.0382,0.000818,4.35e-05,0.254,0.647,109.371,65aC7F7KP76mwCGXtdQo0z,227280
877,0.762,0.838,-4.906,0.196,0.0719,0.0,0.349,0.912,165.95,5MhcP8gamug67c8QRZDLY3,152747
878,0.75,0.451,-13.355,0.048,0.512,0.0,0.272,0.743,95.483,0CQuh4fFCMG2OMKkixs7iu,174667
879,0.849,0.276,-15.824,0.267,0.0433,0.000108,0.304,0.656,132.748,3k3Ir86zr88mjKrkiF5XT1,276827
880,0.696,0.634,-6.918,0.281,0.244,0.0,0.437,0.728,89.973,4g32MdRoqwGKQd3NXIRhpU,142192
881,0.881,0.424,-13.503,0.208,0.0636,1.17e-06,0.0792,0.606,124.898,6UEFePcC8fAtZBaGETfYjJ,306840
882,0.51,0.474,-12.032,0.181,0.592,0.741,0.0663,0.637,81.532,72y4PMH4fo2ph22pG9wcf1,25267
883,0.54,0.711,-5.717,0.0255,0.103,0.0,0.0827,0.292,92.014,3yhVmOZSpZqnhRrEiYI0EJ,241000
884,0.533,0.846,-5.535,0.0466,0.00311,0.0335,0.056,0.961,183.822,1LByQdO5UmvUv7Vv8x77lK,213507
885,0.557,0.586,-4.57,0.0382,0.0528,7.33e-06,0.339,0.0681,96.091,3nAq2hCr1oWsIU54tS98pL,181573
886,0.426,0.917,-7.675,0.0344,0.00328,0.0119,0.492,0.43,139.437,7tzlESsZd2CknwKcUt1CPt,284495
887,0.224,0.235,-21.553,0.0345,0.832,0.769,0.15,0.537,83.943,4WBwDJdnmWC6zL7FGbyjkn,99067
888,0.448,0.395,-12.154,0.0296,0.0235,0.814,0.172,0.0851,156.093,3kMZB8spUvrT5XeNWYcegE,363093
889,0.482,0.931,-3.461,0.0583,0.0138,7.92e-05,0.432,0.677,166.983,3N3ROv5lt1UGLTGKQURph2,219560
890,0.374,0.873,-5.773,0.0477,0.000972,5.23e-05,0.0793,0.214,109.763,0H8mtAo7hAkE8amHXytBhz,185573
891,0.714,0.672,-12.56,0.0351,0.432,0.000701,0.0915,0.85,122.677,7xueOSJnIcnJGiDrqh47DP,319293
892,0.595,0.809,-7.207,0.049,0.0184,0.681,0.377,0.771,144.733,05x6Ciq7L4XdzXIWiejCfL,229573
893,0.514,0.907,-6.516,0.0424,0.00012,0.000101,0.0822,0.188,112.289,2bJ1JLN0o30pEHnwdPdbd7,225333
894,0.614,0.845,-2.834,0.078,0.275,0.0,0.124,0.918,146.525,6llfSP1SvdLgshzthSJ7Ml,172813
895,0.78,0.568,-5.877,0.143,0.0895,0.0,0.114,0.654,85.997,4NLVDWyT1vsVmZMxhC3YZg,163256
896,0.409,0.228,-15.407,0.0333,0.617,0.000283,0.23,0.358,117.894,0LbCb5ZHwYaQZ2d7zypwhb,406600
897,0.809,0.737,-5.186,0.108,0.0441,0.0,0.341,0.367,80.025,2XTquzYQAdT1Hk78bOUwsv,226938
898,0.633,0.926,-4.749,0.0971,0.0106,0.54,0.133,0.511,140.037,11ZJb66Ag7gjTmLBKF8ZuZ,245053
899,0.569,0.157,-22.102,0.0555,0.923,0.0822,0.117,0.619,95.407,6WrYo7lq23vWCwMCdE7yDR,464027
900,0.728,0.918,-4.235,0.296,0.12,0.0,0.598,0.857,83.96,6r4ZLXoJpsOgWMf5Yb7oeZ,236720
901,0.373,0.857,-7.891,0.0729,0.0255,0.00092,0.983,0.139,128.1,7zNI77Hq75Ne7JQg2efwAs,390408
902,0.672,0.325,-12.152,0.043,0.857,0.0,0.0287,0.787,72.048,29oBSMEg3nG4q26CsT4936,173227
903,0.718,0.468,-10.074,0.0583,0.86,0.0921,0.0981,0.776,70.234,4AwBhrCTbLYFMgH0jfqwvQ,166293
904,0.804,0.872,-6.98,0.0648,0.00251,0.745,0.0403,0.733,127.002,1jtWgxv9oAorwD7m4n2VtV,257012
905,0.735,0.906,-3.658,0.11,0.0342,0.0,0.292,0.71,92.022,2ItuUEFNKJksuwWzRNEjeI,190000
906,0.721,0.938,-4.341,0.0622,0.159,0.0,0.151,0.71,83.976,59oDAHJOPq2PocOErrtV76,189080
907,0.581,0.684,-4.962,0.0429,0.0179,1.93e-05,0.0849,0.0397,129.966,2WQn7Yvs728KZmmY6tgWqH,202439
908,0.433,0.912,-4.469,0.0653,0.000643,0.0,0.182,0.534,179.967,2EsvHQlozUGpGa2WrMp1MB,179040
909,0.716,0.972,-2.302,0.196,0.0145,3.22e-05,0.317,0.576,110.026,6VRhkROS2SZHGlp0pxndbJ,215253
910,0.753,0.671,-6.531,0.291,0.013,0.0,0.0459,0.707,154.059,3frQJotNjIFiYRpvqCuxAB,261960
911,0.477,0.996,-4.358,0.0773,0.00022,0.0672,0.271,0.0883,109.882,13wcFlh4YHlCT0W7FRxWki,122560
912,0.487,0.79,-8.897,0.0486,0.141,0.000124,0.0764,0.869,94.197,0RoQ6eptmUEiJi0skLEuDu,270095
913,0.69,0.784,-4.724,0.056,0.01,4.08e-05,0.22,0.284,109.969,11EDhDAVDtGPoSar6ootYA,221206
914,0.939,0.551,-9.126,0.291,0.0311,0.0,0.192,0.42,118.552,2jt2WxXMCD4zjACthkJQVE,337941
915,0.647,0.222,-10.388,0.04,0.863,0.00638,0.0388,0.55,125.467,6dO0QgwDTVXEIXN2nzOaSf,161533
916,0.475,0.437,-9.939,0.0284,0.493,0.0,0.101,0.141,72.674,4PhOcoja8oXEjDhFe1gMTF,225173
917,0.401,0.871,-8.596,0.046,0.00466,0.0,0.989,0.457,114.011,5KE3eRamgPx3VpY77uTiYo,225985
918,0.445,0.922,-6.665,0.0443,0.0189,0.00244,0.181,0.449,129.502,4vtXsXvSYaTfKQ0dJXbJGu,298160
919,0.492,0.782,-3.094,0.0307,0.0145,0.0139,0.166,0.623,101.632,5NsWrvA6f4oHw8csazo5Hs,237307
920,0.337,0.754,-9.386,0.0514,0.013,1.07e-06,0.519,0.549,151.88,2XOc1j3fe2jAer2dFkUY3z,203811
921,0.434,0.872,-2.974,0.0702,0.0473,1.83e-06,0.396,0.732,71.515,1bGQ57jxWpqBWMMw1X9ni7,213760
922,0.167,0.026,-34.532,0.0399,0.955,0.838,0.127,0.0395,110.934,6LgO4fLtl53eqrqMw0J2fV,277212
923,0.764,0.766,-5.328,0.113,0.00444,0.00529,0.0305,0.85,147.925,5NCJGh0PL9V9rnuqX0pe2K,255160
924,0.853,0.629,-7.144,0.0424,0.067,0.0327,0.208,0.785,106.781,5i82Pyk1HHFiSabAhoDWoM,296853
925,0.224,0.375,-14.727,0.0377,0.79,0.841,0.38,0.147,125.801,5K2Z2hmA4RL5LrBqt9ueki,405099
926,0.627,0.839,-5.589,0.0508,0.114,0.0,0.534,0.79,157.993,4qG3Um3jXlQnaQV1yVo3it,208667
927,0.588,0.488,-8.462,0.03,0.325,0.0139,0.18,0.328,104.717,2qoLCpTRYv6h8Vx94hxkvl,269307
928,0.665,0.589,-10.783,0.0722,0.7,0.0,0.127,0.852,169.992,1XwtIJ37HN5hqLctV5MFqp,216053
929,0.672,0.88,-7.655,0.0676,0.0323,0.587,0.0989,0.439,127.007,21ccB1WyFeagXibB54yC5b,272126
930,0.8,0.383,-13.937,0.104,0.0101,0.187,0.026,0.882,89.301,0JrO5FNSmIdXBvQLKXtblS,206933
931,0.727,0.64,-5.452,0.224,0.105,0.0,0.143,0.78,88.026,6UzmmekCrcYrumwAjztVBK,186000
932,0.462,0.946,-2.948,0.0478,0.00011,0.000749,0.277,0.729,105.078,5S2Tu30qaORVdGttoVysIS,132947
933,0.742,0.788,-3.36,0.16,0.22,0.0,0.211,0.629,120.958,455sO7hiKp56nQSqsPPK73,178294
934,0.622,0.651,-5.199,0.219,0.104,0.0,0.0431,0.606,85.748,6yZiqZq1gz3tLFfq2dAOFE,209302
935,0.782,0.685,-6.237,0.0309,0.166,1.18e-05,0.16,0.603,118.016,7vFoFDWqTX0mHzLfrF1Cfy,180566
936,0.483,0.697,-10.446,0.038,0.000162,0.188,0.27,0.818,127.154,2qHqLhXW19b5tJ2COmbe6Y,166667
937,0.698,0.809,-10.908,0.0468,0.355,0.0133,0.678,0.782,126.05,57VjtyQavVja9VIsZUHEx7,570573
938,0.155,0.119,-17.561,0.0397,0.858,0.759,0.0943,0.0302,70.632,59mttQEklKRfMThVoW8l9u,328160
939,0.48,0.196,-8.682,0.0464,0.931,6.26e-05,0.0946,0.367,170.436,0ZHNU6sosFsLENpzpEMV8x,141640
940,0.371,0.773,-9.452,0.0412,0.0349,0.0428,0.98,0.311,145.222,7oxLbNqm9xz5fUyCJXjgbn,351565
941,0.486,0.726,-4.441,0.0539,0.091,0.0,0.122,0.474,73.102,0NPRq1Ti6JYKOqSyiVYWZT,234147
942,0.707,0.314,-10.115,0.747,0.977,0.0,0.109,0.602,104.014,6B3zy3LOKHndqsviCr2z15,49024
943,0.678,0.664,-6.372,0.214,0.0155,0.0,0.332,0.297,79.051,4JHpFKUFC7uVzaXBBhjQeD,240267
944,0.785,0.62,-6.667,0.254,0.0138,0.0,0.15,0.478,78.477,59J5nzL1KniFHnU120dQzt,235535
945,0.368,0.886,-6.013,0.0489,0.000556,0.000188,0.203,0.6,136.135,5jLte7QNl4fxQU5LVctTeI,222400
946,0.529,0.693,-8.375,0.0884,0.208,0.0317,0.083,0.64,90.183,6nX1ATRHUk8pL1tH3lRxcW,374600
947,0.806,0.875,-3.817,0.088,0.0838,0.00192,0.065,0.917,125.063,6RlAZ8QY4LcA4DxUUIiwmn,224693
948,0.569,0.943,-4.366,0.0645,0.0397,9.17e-06,0.0985,0.238,108.099,1EfjY8x3K9JbMwm8EhicpI,237653
949,0.802,0.951,-3.933,0.189,0.482,0.00305,0.319,0.695,106.019,7gHkDNieGzYmyuC7E1Xbxw,191493
950,0.383,0.902,-6.226,0.0456,0.000229,0.465,0.131,0.156,109.432,5MmpUeSi2Sy916X6o2L6Sv,217640
951,0.655,0.733,-7.733,0.0385,0.362,0.0,0.298,0.841,107.582,5g2ImB420hepx8e14sx2u0,164667
952,0.72,0.744,-8.554,0.0687,0.00219,0.824,0.0813,0.527,97.017,0ZvtvuCjGT7A0nlXoxt3KJ,386693
953,0.589,0.988,-4.471,0.0509,0.0109,4.13e-06,0.0732,0.829,131.679,0HXwEQ8u1jTzlCoPdS1DWT,237173
954,0.492,0.554,-7.572,0.025,0.0306,0.00144,0.71,0.554,148.165,2XNZLNjGrGUC54ZGsFb7rN,165160
955,0.667,0.866,-4.797,0.0261,0.0296,0.0,0.261,0.778,127.014,0Rz076M0vOz8qzl89db1UZ,233653
956,0.533,0.0772,-18.462,0.0643,0.996,0.0794,0.111,0.662,137.589,6b9BjX27lo2sqtU2C6eaO9,201773
957,0.505,0.513,-9.648,0.031,0.557,0.894,0.206,0.309,129.871,2AFttonwFsCFpC6Cos9pcZ,190867
958,0.465,0.986,-6.256,0.147,0.00106,0.0021,0.368,0.273,81.02,2e5Ja3v5arGEqprOaEZBh0,318360
959,0.628,0.0758,-19.045,0.0413,0.732,0.00694,0.102,0.437,67.968,0IlRtcwvQ0UZ6RC9pSbAwH,194159
960,0.591,0.592,-7.441,0.11,0.221,4.58e-06,0.332,0.801,78.109,2GnCFyqPNZgTwwkBlaHVJ8,352173
961,0.609,0.741,-5.108,0.0253,0.0127,1.22e-05,0.11,0.794,125.013,61P3F3BoaKA2jvtSlJTmYN,190653
962,0.842,0.893,-4.277,0.0462,0.104,0.0,0.289,0.713,121.035,4yORNsoYe4XnK99EXhKhWB,193627
963,0.337,0.585,-9.884,0.0296,2.14e-05,0.194,0.143,0.683,151.816,38zQiwO1f8l7wEuCJAp1TC,273653
964,0.713,0.811,-5.896,0.348,0.0939,0.0,0.413,0.628,90.82,1zSyCSI9cOYbb56mRA5HhY,176692
965,0.665,0.858,-4.591,0.369,0.288,0.0,0.383,0.453,115.021,5whbaLJtfCN3YNe9Rp5qj2,252373
966,0.427,0.331,-12.919,0.0351,0.435,0.000299,0.179,0.161,147.999,1lpOElyaKFzZ3qzTZrTYzc,211040
967,0.602,0.724,-3.469,0.0352,0.0184,0.0,0.606,0.451,100.064,2Te14aSrBgFj1CE2sBBVMX,205660
968,0.54,0.779,-6.146,0.205,0.0963,0.0,0.341,0.523,77.505,77WV7klAazD6sdkC2mUfe4,281903
969,0.658,0.0228,-26.877,0.0557,0.986,0.711,0.149,0.666,77.228,02GoGbsmsXX0ukyrU8nT3C,102627
970,0.564,0.834,-8.148,0.128,0.237,0.0288,0.952,0.754,151.709,5ggsDYC46UzBOzaE7tHHNv,207960
971,0.463,0.711,-6.545,0.0351,0.337,0.0,0.689,0.571,81.016,4Flx3JcC3qbX1pQy7tk98g,279333
972,0.644,0.881,-7.777,0.0648,0.00684,0.873,0.0732,0.88,154.022,0W4kbKzbiZl3XV98Hb84tT,256933
973,0.461,0.75,-8.995,0.0633,0.396,0.0278,0.26,0.782,134.599,2XKmdfgJ1ev92dhxGc9Eky,192840
974,0.757,0.356,-13.434,0.0411,0.582,0.429,0.503,0.439,119.419,30qUGzsXIjRb13ffS30nF2,789640
975,0.313,0.947,-5.793,0.0763,0.000476,2.28e-05,0.0973,0.263,130.584,2EBuHG1lyvoCeg9lKlZEum,163213
976,0.406,0.329,-12.239,0.0727,0.631,0.358,0.727,0.296,177.772,2Jj34bWmR3J90zNAoFd2JA,347533
977,0.35,0.34,-9.124,0.0491,0.848,9.41e-06,0.112,0.182,79.559,0N5iX9O78Wsg0bzaU9qHIL,177933
978,0.745,0.816,-5.116,0.124,0.000272,0.00181,0.611,0.502,129.989,7aK9P3U4IIRt6bB0r7EDOk,232093
979,0.827,0.57,-8.22,0.365,0.0457,0.0,0.148,0.412,148.119,1UAmQe8EwpxQ80OfYVD13z,183552
980,0.668,0.489,-9.13,0.137,0.115,0.0,0.184,0.258,142.226,5Uc07fEUpjjFcLEIleEHkJ,231787
981,0.724,0.573,-4.113,0.0549,0.118,0.0,0.538,0.438,113.088,4KW1lqgSr8TKrvBII0Brf8,135920
982,0.692,0.796,-5.264,0.0583,0.0593,0.106,0.152,0.69,107.12,4d4VCVduEWbXEjaFuXyNFr,280147
983,0.732,0.34,-10.184,0.0716,0.000132,0.068,0.0857,0.105,178.567,0xDYLextRGfSwrmaPz7NxC,21600
984,0.45,0.904,-6.427,0.0564,8.17e-05,0.000533,0.255,0.275,84.153,2f9Pq4SMlLcp21CE4JyjlE,298973
985,0.518,0.776,-5.926,0.0477,0.0123,0.0,0.0805,0.389,152.975,6fagrxirulYVdv4kE6IVFI,228667
986,0.575,0.0983,-19.65,0.0939,0.964,0.00251,0.117,0.436,86.257,76oItEl0EZnfgWdEoqxAF3,50467
987,0.788,0.765,-3.93,0.439,0.274,0.0,0.216,0.666,144.049,5s6pKnF3ZPtuqvEx1i1V7U,223617
988,0.573,0.867,-5.209,0.067,5.75e-05,0.000171,0.103,0.292,121.964,0WD5wJybBX8vwyC6BbwSAL,195293
989,0.562,0.685,-8.844,0.0478,0.212,0.00195,0.0787,0.884,120.199,0qweCfcVbQEOltnRSsmFdX,434813
990,0.37,0.996,-4.793,0.146,2.49e-05,0.114,0.0781,0.184,124.159,3tpZGughvVt9faNl89jzj4,100507
991,0.505,0.985,-4.401,0.119,6.04e-05,1.02e-05,0.351,0.243,119.993,2axAqRd2SSKmbA6fTuoRzM,219763
992,0.486,0.624,-11.368,0.0308,0.00102,0.00492,0.0817,0.825,140.876,5VkffiRSgS90INmcNFTJgn,269200
993,0.614,0.799,-5.054,0.0993,0.0168,1.34e-05,0.197,0.467,160.001,2mKs99EKjf2t4ZflTMy9eQ,222480
994,0.28,0.969,-5.666,0.085,0.00436,0.00293,0.331,0.0447,111.704,7yYZPhhiEavBStu1raLQ0N,211640
995,0.588,0.268,-9.639,0.0261,0.869,0.0,0.149,0.435,85.978,4XhqLlodOmH3HVoyztS1zA,165653
996,0.672,0.177,-11.954,0.195,0.863,0.0922,0.111,0.319,94.465,1Z54RKJr4naInoZldaU1uD,166719
997,0.278,0.986,-5.689,0.485,0.0014,6.15e-05,0.598,0.129,89.394,0hvNWPFCuiABuSQZ5fzanA,286867
998,0.74,0.526,-9.891,0.0246,0.252,3.05e-06,0.151,0.47,105.406,51NyNcEWPpVdTGXgwDFBFf,246907
999,0.0762,0.0198,-33.297,0.04,0.959,0.0154,0.118,0.0309,79.637,2zGqwowg9NfiTnHkGF4LXK,173853
1000,0.73,0.912,-5.231,0.0467,0.0302,0.0,0.0868,0.688,105.026,3HhTCxtQz9DpUZmlREsznv,233720
1001,0.602,0.628,-9.767,0.0409,0.97,0.233,0.13,0.946,136.3,0LuxGL7BO1vY8BKEA2eNtw,168626
1002,0.513,0.25,-9.376,0.0367,0.913,0.0,0.117,0.351,74.103,44n97yHySt0Z9rqPaXgjCK,220541
1003,0.563,0.805,-4.332,0.0277,0.0189,0.0,0.145,0.632,138.056,48VOhlpXMX2a0u2IDMEbtd,210680
1004,0.141,0.236,-20.912,0.0464,0.958,0.899,0.111,0.0257,75.636,4QQcMBClVyZYPoEGmgkGQB,266122
1005,0.283,0.923,-4.25,0.0807,0.00115,0.00153,0.152,0.666,162.647,4D0rf6OmHHc5yfvpHj5REB,217493
1006,0.0705,0.0398,-26.102,0.0463,0.914,0.864,0.117,0.031,76.65,7rL4GnaWhwbobC25tktMl5,969693
1007,0.599,0.546,-6.459,0.159,0.306,0.0,0.119,0.411,95.141,5511Aj0mYSejKP6fplsoRk,196213
1008,0.75,0.772,-4.409,0.0396,0.0885,0.0,0.194,0.155,105.02,1UTdrjTrmIDKLADpcWnOWa,324933
1009,0.386,0.507,-11.76,0.0393,0.576,0.00513,0.169,0.594,191.17,7emkX5ZVMEKHdfzSXJz1Zb,253000
1010,0.503,0.915,-1.412,0.0844,0.226,0.0,0.327,0.746,146.113,0sWyA0i7QybUBnFO5Nk0RM,212053
1011,0.548,0.978,-4.086,0.0693,7.06e-05,4.62e-06,0.0857,0.375,91.979,2CwVVqMhOkvYO6XjgvCWqH,216773
1012,0.514,0.474,-7.18,0.0349,0.667,0.0,0.308,0.363,120.39,1ZFu5Zz8XaS2q03fafwWKF,261387
1013,0.632,0.725,-5.711,0.0275,0.433,0.0,0.0992,0.449,139.86,14KAAbogyA9EJjYUyOJrRB,230640
1014,0.608,0.251,-14.984,0.0463,0.872,0.0,0.158,0.436,103.645,5dGSWpahQss8SnN5R3QoS0,93360
1015,0.262,0.375,-11.092,0.0347,0.751,0.0,0.692,0.285,81.896,5spUEOnWjvngOdi3hg6PWH,204107
1016,0.795,0.969,-3.692,0.273,0.451,0.000356,0.0944,0.716,132.977,6C3dzW9wasv9K0safs7NzT,219000
1017,0.655,0.92,-4.903,0.0808,0.188,8.38e-05,0.172,0.812,93.01,0u9oMch13s4jvrT8g9z2wg,195083
1018,0.598,0.871,-3.943,0.0365,0.107,0.0,0.287,0.685,129.977,6qXkmquPIHcr4yCWqtCskm,184413
1019,0.459,0.322,-9.411,0.0411,0.9,0.0,0.16,0.536,79.219,63mjdS4drkgGHgUGJr7JYV,272427
1020,0.0831,0.0193,-28.1,0.043,0.961,0.424,0.123,0.125,170.795,5ZHibAsvH5xNzWc0N9MSqJ,142573
1021,0.396,0.896,-4.398,0.396,0.0309,0.0,0.207,0.632,86.882,3iUnagQlUtjjCNQ3us3lPi,253840
1022,0.563,0.963,-3.434,0.148,0.000525,0.000222,0.0656,0.386,143.993,4L6pgo0lJCSkyBae7dkZ6J,197853
1023,0.692,0.472,-6.474,0.0464,0.349,0.0,0.111,0.147,116.073,0vhdUv0lkOmLCNyaKuXS5e,203493
1024,0.551,0.612,-5.97,0.0292,0.000202,0.000946,0.0663,0.487,114.063,7Dw3JHnv8edzQVnLzONtbJ,239747
1025,0.936,0.823,-6.175,0.156,0.4,0.63,0.408,0.913,124.963,1CYSLNSMRvcsLbxIJuChZP,245360
1026,0.415,0.805,-3.923,0.0366,0.15,0.0,0.105,0.524,175.655,6HOVex3YkVQTnfcqRKIvmn,227293
1027,0.705,0.735,-6.646,0.0931,0.028,0.0783,0.112,0.448,132.627,0grFc6klR3hxoHLcgCYsF4,191800
1028,0.721,0.709,-7.939,0.0486,0.0566,3.95e-05,0.0686,0.341,99.961,7hHTbI9DRg8u9oJ92RQJkw,210761
1029,0.487,0.822,-8.017,0.0482,0.15,0.0,0.111,0.931,180.039,7gqjDdbUXfWGH5wyPKMMeq,198533
1030,0.667,0.667,-12.119,0.049,0.251,0.00349,0.0605,0.9,109.023,1TKwqSq2YTqJ4Aso17FfYR,209427
1031,0.54,0.429,-11.822,0.0285,0.000202,0.355,0.141,0.113,110.171,6ADSaE87h8Y3lccZlBJdXH,295516
1032,0.679,0.897,-6.79,0.0334,0.0106,0.0154,0.0936,0.86,125.889,4FmGPAif0LJQUZHycMbg5q,377487
1033,0.568,0.691,-5.225,0.0306,0.188,0.0,0.0861,0.396,131.007,1a0PcmEJAOEp4ZT3YtSLkM,221733
1034,0.617,0.899,-4.485,0.0399,0.00833,0.0,0.125,0.644,144.035,27P8WuAS78yhcD88QkjZg5,184507
1035,0.605,0.655,-6.388,0.246,0.296,0.0,0.171,0.566,86.184,5vxRlEcBac1gF8dI2EjuFD,228837
1036,0.722,0.763,-4.529,0.191,0.249,0.0,0.112,0.623,85.995,0l5FmjTOyyaIosg5PPekFa,214067
1037,0.456,0.59,-8.638,0.0327,0.00182,0.00379,0.104,0.243,124.635,2N2yrmodOnVF10mKvItC9P,283733
1038,0.65,0.639,-5.962,0.458,0.0942,0.0,0.135,0.563,139.226,09FfQO3PqHO4HIJL511Ksi,150802
1039,0.544,0.301,-11.091,0.0352,0.468,0.0,0.127,0.226,73.322,0lGNE8rFhGy7pTec2p3FhM,304400
1040,0.479,0.722,-6.125,0.0312,0.124,2.01e-05,0.158,0.271,98.035,1tgC3CaF9IclmUiknuiaXd,208267
1041,0.604,0.627,-6.625,0.0655,0.131,0.0,0.357,0.451,71.9,4LDs4C9tV0Mq21dn26oO5A,306533
1042,0.745,0.534,-8.286,0.0325,0.516,8.82e-06,0.106,0.681,122.852,64KLrrFpC20hIJky5F9rpl,215800
1043,0.761,0.126,-16.603,0.119,0.964,0.0,0.147,0.83,87.726,5flglrxt8oi2ynY5SCdKSo,108267
1044,0.542,0.875,-4.183,0.0516,0.0093,0.000819,0.043,0.379,126.97,07iD3Wm9QHPVkz7IefDL4X,389295
1045,0.558,0.626,-6.122,0.0411,0.0391,0.0937,0.16,0.657,80.051,4xCmY8MTyi6sQOF5vbGBLa,229760
1046,0.723,0.644,-7.163,0.0902,0.0339,1.13e-06,0.0894,0.815,93.06,3R1Gy5kLSocKNII0bluq22,280427
1047,0.661,0.645,-7.979,0.0513,0.000782,0.836,0.262,0.618,153.927,5Aly9UPACjoUAA9SxZyZR8,295650
1048,0.514,0.918,-4.306,0.0365,0.0409,0.0,0.342,0.64,150.033,498ZVInMGDkmmNVpSWqHiZ,226173
